author,date,headline,graf,graf_id,year_won,category
Thomas French,1997-10-01,Angels & Demons,"In November, after Rick and Kristal Mays shared these recollections with investigators, the state attorney’s office decided it had enough to take its case on the Rogers homicide to the grand jury. After hearing the state’s evidence, the grand jury indicted Oba Chandler on three counts of first-degree murder.",849,1998,Features
Thomas French,1997-10-01,Angels & Demons,"The trial was still nearly two years away. This was a massive and complex triple homicide case; there were hundreds of motions to be filed, and hundreds of witnesses to be questioned, and thousands of details for both the state and the defense to weigh before taking the case into court.",850,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Through all the long months that followed, the prosecutors kept up their search for more evidence. The confessions related by Chandler’s daughter and son-in-law were good but vague. Furthermore, the defense might have some success raising questions about the couple’s motives in stepping forward. Both of them had been terribly treated by Chandler; Rick Mays acknowledged that his father-in-law had once set him up in a drug deal and had pointed a gun at his head.",851,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“Family don’t mean shit to me,” Mays said Chandler had told him.",852,1998,Features
Thomas French,1997-10-01,Angels & Demons,Still not enough. Still not the silver bullet they were looking for.,853,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“Somewhere along the line,” said Steve Porter, one of the state attorney’s investigators, “we’re missing something that is going to put this guy away.”",854,1998,Features
Thomas French,1997-10-01,Angels & Demons,"By now it was the spring of 1994, several months before the trial was scheduled to begin. Porter was studying Chandler’s phone bills, sifting through records that had been obtained under subpoena from GTE. But two crucial records — the bills for phone service to Chandler’s house during the months of May and June 1989 — were missing.",855,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Investigators had already sought those records, but had been told that GTE had purged them. Porter, however, wasn’t ready to give up. That April, he called a contact at GTE, a former FBI agent who now worked security for the company and served as a liaison with law enforcement officers. Was it possible, Porter said, that there were copies of the monthly bills, stored away somewhere?",856,1998,Features
Thomas French,1997-10-01,Angels & Demons,"A day or so later, the prosecution got the break for which they had waited so long. The man from GTE called and reported that the company had in fact found backup copies of the bills.",857,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Examining the newly discovered bills, Porter noticed something intriguing:",858,1998,Features
Thomas French,1997-10-01,Angels & Demons,"On May 15, 1989, the day of the Madeira Beach rape, a collect call had been made to Chandler’s house at 5:49 p.m.",859,1998,Features
Thomas French,1997-10-01,Angels & Demons,"On June 2, 1989, in the hours after the Rogers women disappeared, five collect calls had been made to the house at 1:12 a.m., 1:30 a.m., 1:38 a.m., 8:11 a.m., and 9:52 a.m.",860,1998,Features
Thomas French,1997-10-01,Angels & Demons,All of these calls were listed to the same number. A number Porter didn’t recognize.,861,1998,Features
Thomas French,1997-10-01,Angels & Demons,Porter called his contact back.,862,1998,Features
Thomas French,1997-10-01,Angels & Demons,“What is this number?”,863,1998,Features
Thomas French,1997-10-01,Angels & Demons,“It’s a special billing number.”,864,1998,Features
Thomas French,1997-10-01,Angels & Demons,"The number was fictitious. It was used solely for billing purposes to designate marine phone calls. In other words, these collect calls to the Chandler house — calls made on the two key nights of the case — had been placed from someone on a boat, out on the water.",865,1998,Features
Thomas French,1997-10-01,Angels & Demons,But who had made them?,866,1998,Features
Thomas French,1997-10-01,Angels & Demons,Porter pushed for answers.,867,1998,Features
Thomas French,1997-10-01,Angels & Demons,"He learned that whoever placed those phone calls would have had to get on the boat’s radio and call a special marine phone operator. This operator would have then patched the caller through to the house. Furthermore, there would have been records of the phone calls — marine phone toll tickets, filled out by the operator, listing not just the times and duration of the calls but also possibly naming the person who had made them.",868,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Obviously, they needed to see those toll tickets. But again GTE said it was too late. Those records, too, had already been destroyed.",869,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Porter persuaded GTE to keep looking. A supervisor from the company went through a storage facility, checking for backup copies.",870,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Late that April, the supervisor reported back. After close to six hours of searching through rolls of microfilm, she had found the tolls.",871,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Porter couldn’t believe it. Looking at the toll ticket for the call made on May 15, he saw that the call had been placed from a vessel identified as Gypsy One. The person placing the call had identified himself as “Oba.”",872,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Turning to the tickets for the calls placed on June 2, Porter saw again that each call had been made from Gypsy One. But during the first four calls, the tickets did not show a name for the person placing the call.",873,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Finally, on the fifth call, the person aboard the boat had identified himself to the operator.",874,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Obie, he said his name was.",875,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Chandler’s lead defense attorney, Fred Zinober, got the news a few days later. He was at the state attorney’s office when Glenn Martin, one of the prosecutors working on the Rogers case, told him he had something to share with him.",876,1998,Features
Thomas French,1997-10-01,Angels & Demons,Martin gave Zinober a copy of the marine phone toll tickets. He explained to Zinober that the records clearly put his client out on the water both on the evening of the rape and shortly after the murders. Then he watched the understanding – the full weight of what this meant – wash across the defense attorney’s face.,877,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Zinober tried to protest. He said the tolls didn’t prove anything, arguing that the calls could have conceivably been placed from anywhere, even far away from Tampa Bay.",878,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“You can’t say where these calls are made from,” he said.",879,1998,Features
Thomas French,1997-10-01,Angels & Demons,Martin smiled.,880,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“Yeah,” he said. “We can.”",881,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Late one night, an investigator stared into the dark water where the bodies of the Rogers women had made their way back to the surface of the world. It was a few months before the trial was scheduled to begin. Scott Hopkins, an investigator with the state attorney’s office, had been cruising in his 17-foot Boston Whaler, clearing his mind, getting away from the case for a couple of hours. He was near the mouth of Tampa Bay, steering toward home, the Sunshine Skyway shining behind him, when it occurred to him how close he was to the place where the first body — Christe’s body — had been sighted.",882,1998,Features
Thomas French,1997-10-01,Angels & Demons,"It was a gorgeous evening, cool and clear, no moon to speak of, the dome of the sky lit with a thousand stars. The air was still. The water calm. Hopkins checked the coordinates on the glowing screen of his navigational computer, just to make sure he was in the right spot. He turned his engine off.",883,1998,Features
Thomas French,1997-10-01,Angels & Demons,"He stood on the bow, his eyes fixed on the water, and tried to envision the scene from that other boat on that other night. He thought of Jo and the girls, lying on the deck, the duct tape over their mouths, the ropes around their necks. How long had they been forced to wait for it to end? One hour? Four? He wondered who had been thrown over the side first. Was it the youngest or the oldest? And what about their clothes? They all had been found naked from the waist down. What had been done with their shorts, their underwear, their shoes?",884,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Hopkins, a father of two daughters who had been close to Michelle’s and Christe’s ages at the time of the murders, knew he was trying to comprehend something incomprehensible.",885,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Of one thing, though, Hopkins was certain. He looked at the lights of St. Petersburg, glimmering to the northwest like some scene invented by a child, and he looked at the bay stretched about him like a sheet of ruffled satin, and he felt himself wrapped in the solitude of the night air, and he realized that, for Jo and her daughters, all of these wondrous things would have been turned upside down. That night, the bay would have seemed so vast and cruel, and the lights of the shore would have looked so out of reach, and the silence would have been absolute, mocking them, suffocating them, amplifying the pounding of their hearts.",886,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Now, gazing into the distance, Hopkins did what so many of the others working on the case had done over the years. He prayed.",887,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Hopkins prayed every day about the case. But this prayer, here tonight on the water, was different. This was a prayer of desperation.",888,1998,Features
Thomas French,1997-10-01,Angels & Demons,"The trial, Hopkins knew, would not be easy to win. Yet he had no doubt that Oba Chandler was guilty and no doubt that if Chandler went free, he would kill again. So Hopkins asked God to guide him and the rest of the prosecution team on to the right path, to lead them toward a conviction.",889,1998,Features
Thomas French,1997-10-01,Angels & Demons,"When he was done, Hopkins turned the engine back on and headed for shore.",890,1998,Features
Thomas French,1997-10-01,Angels & Demons,Oba Chandler’s wife was having problems with her memory.,891,1998,Features
Thomas French,1997-10-01,Angels & Demons,“Did your husband ever call you from the boat?” asked the man seated across the table.,892,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“I cannot recall,” said Debra Chandler.",893,1998,Features
Thomas French,1997-10-01,Angels & Demons,“Do you recall ever accepting a collect call through the marine operator?”,894,1998,Features
Thomas French,1997-10-01,Angels & Demons,“I cannot recall.”,895,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Mrs. Chandler was seated in a little room in the state attorney’s office. She did not particularly want to be there. Her husband’s attorneys definitely did not want her there. But there she was, summoned by subpoena.",896,1998,Features
Thomas French,1997-10-01,Angels & Demons,The man wouldn’t stop with his questions.,897,1998,Features
Thomas French,1997-10-01,Angels & Demons,“Do you recall what your phone number was in 1989?”,898,1998,Features
Thomas French,1997-10-01,Angels & Demons,“No.”,899,1998,Features
Thomas French,1997-10-01,Angels & Demons,He read her the seven digits of a phone number. Did she recall having that number in 1989?,900,1998,Features
Thomas French,1997-10-01,Angels & Demons,“No.”,901,1998,Features
Thomas French,1997-10-01,Angels & Demons,"It was a Monday evening in early May 1994, and the prosecutors were deep into their trial preparations. Tonight, their goal was to take a sworn statement from the 38-year-old Mrs. Chandler, and to discover what she might have to say when the case went before the jury.",902,1998,Features
Thomas French,1997-10-01,Angels & Demons,"The man across the table — Doug Crow, an executive assistant state attorney — wanted to know what Mrs. Chandler could tell him about the night of May 15, 1989, when the Canadian tourist was raped on a boat off Madeira Beach, and the night of June 1, 1989, when the three Rogers women were murdered. In his hands, Crow had the marine phone tolls showing that collect calls had been made on both those nights from Chandler’s boat to his house in Tampa. In one of those calls, the marine phone operator had noted that the caller was named Oba.",903,1998,Features
Thomas French,1997-10-01,Angels & Demons,Crow pushed Mrs. Chandler for details. Had the marine phone calls been made to her? She said she could not recall.,904,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Mrs. Chandler was not revealing anything that would prove her husband guilty. But she wasn’t revealing anything that would prove him innocent, either. Her memory loss cut both ways.",905,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“Do you have any idea,” said Crow, “where your husband was on May 15th, 1989?”",906,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“No, I do not.”",907,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“Do you have any recollection of where your husband was on the morning, afternoon and evening of June 1st, 1989?”",908,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“No, I do not.”",909,1998,Features
Thomas French,1997-10-01,Angels & Demons,“Can you provide him an alibi of any sort as to where he was?”,910,1998,Features
Thomas French,1997-10-01,Angels & Demons,“I do not recall where he was on that date.”,911,1998,Features
Thomas French,1997-10-01,Angels & Demons,"As the trial loomed, members of the state attorney’s team were not just building a case against Chandler; they were plugging every possible hole that could sink that case. They had to be ready to counter whatever the defense might put before the jury.",912,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Prosecutors always have to anticipate the defense’s next move. But here, the task was especially daunting because of the size of the investigation. All those tips that had come pouring into the police department over the years, sending the detectives in a thousand directions? The defense attorneys could take their pick of any of these leads, and wave them like a flag at trial, constructing their whole case around them.",913,1998,Features
Thomas French,1997-10-01,Angels & Demons,"There was no way to be sure which tips the defense might target, so the prosecution had to be ready to neutralize them all, ready to produce the witnesses and the evidence to prove that these other tips were groundless, that the only trail that mattered was the one that led straight to the defendant.",914,1998,Features
Thomas French,1997-10-01,Angels & Demons,"The hundreds of boat owners and other potential suspects who had been checked out before the detectives zoomed in on Chandler? The defense attorneys could point at any of those people — John Rogers, Michelle’s uncle, was obviously a promising target, given his disturbing history — and they wouldn’t even have to prove that this other person was indeed the killer. All they had to do was raise the possibility.",915,1998,Features
Thomas French,1997-10-01,Angels & Demons,"As spring turned to summer, the prosecutors were shifting into overdrive. They were working nights and weekends, interviewing witnesses, organizing the mountain of files, debating strategy and counter-strategy. At the same time, investigators from the state attorney’s office and from the task force were checking out hundreds of details, nailing down unanswered questions.",916,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Particular attempts were being made to learn as much as possible about the marine phone tolls. Even though Debra Chandler said she did not remember the calls, the prosecution assumed that Chandler had been phoning his wife. Why would he have called her on those nights, once just before allegedly committing the rape, then three times on the night of the murders, then two more times the next morning?",917,1998,Features
Thomas French,1997-10-01,Angels & Demons,There was no reason to believe that Debra Chandler had known anything about the crimes; it was far more likely that Chandler had called to give some excuse for being out so late.,918,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Had any of the Rogers women still been alive when he made the calls? Had they been lying there in the boat, tied and gagged, forced to listen as he called his wife?",919,1998,Features
Thomas French,1997-10-01,Angels & Demons,"The prosecution could only guess at the answers. There was something else, though. Chandler had returned to land sometime the next morning; at least two witnesses had seen him making stops at an aluminum contracting job around 7:30 a.m. But then, as the phone records proved, he had been back out on the water shortly after 8 and had stayed out for at least a couple of hours.",920,1998,Features
Thomas French,1997-10-01,Angels & Demons,Why? Why had he taken his boat out again?,921,1998,Features
Thomas French,1997-10-01,Angels & Demons,"The answer seemed obvious to the prosecutors. He had gone back out to make sure that the evidence of his crime stayed submerged. He had met his business appointments, then returned to the scene where he had murdered Jo and Michelle and Christe, just so he could see for himself that their bodies had been properly weighted and were still hidden beneath the surface of Tampa Bay.",922,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Clearly, the marine phone tolls were a critical part of the case against Chandler. Yet even with this evidence, the verdict was far from a foregone conclusion. This was still a case so complicated and constructed out of so many circumstantial pieces that it would be easy to lose.",923,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Around the courthouse, the word had spread that this trial was not a slam dunk. People were talking about it in the crowded halls outside the courtrooms, wondering if the state would be able to prove Chandler’s guilt.",924,1998,Features
Thomas French,1997-10-01,Angels & Demons,“What do you think?” they were saying. “Do you think he’ll get off?”,925,1998,Features
Thomas French,1997-10-01,Angels & Demons,"The state attorney’s office was doing everything possible to make sure that did not happen. To begin with, the state had assembled a formidable trial team. Most first-degree murder trials are handled by two assistant state attorneys. In recognition of its sprawl and complexity, the Chandler trial would be argued by four seasoned and respected prosecutors — Bruce Bartlett, Bob Lewis, Jim Hellickson and Doug Crow. Working behind the scenes was yet a fifth assistant state attorney, Glenn Martin. Martin’s role was not as glamorous as the others; he had known for some time that during the trial he would not even be sitting in the courtroom. But he had been immersed in the case for a year and a half, and knew the files and the reports and the witnesses better than any of the other lawyers.",926,1998,Features
Thomas French,1997-10-01,Angels & Demons,"The lead prosecutor — the designated point man in the courtroom — was Doug Crow. After more than 20 years as a prosecutor, Crow was known as perhaps the most brilliant and tenacious lawyer in the state attorney’s office. He would never have said so himself; relentlessly modest, he preferred to keep a low profile. But his colleagues were openly in awe of his mind.",927,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Martin put it best: Some trial lawyers played checkers, and some played chess. “Doug plays three-dimensional chess.”",928,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Crow did not cut a particularly imposing figure. He was relatively small, his skin was permanently pale, he looked like he could barely hold his own on a windy day. With his pallor, moustache and melancholy, dark eyes, he bore more than a passing resemblance to a modern-day Edgar Allan Poe.",929,1998,Features
Thomas French,1997-10-01,Angels & Demons,"He excelled at worrying, especially about things that hadn’t even occurred to anyone else.",930,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“I always tell him the reason he’s so miserable is he knows too much,” says Scott Hopkins, the investigator. “Most of us stumble through life half-stupid and happy. He sees all the problems there are and agonizes over them.”",931,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Inside the state attorney’s office, Crow had become a legend, not just for his skills but for his quirks. He did not appear to require sleep; he was always at his desk, sometimes as late as 2 a.m. He liked to watch old sci-fi shows with his kids. His diet was a nightmare; he seemed to live on beef jerky, potato chips and Gummy Bears, especially during trials. He frequently was observed talking to himself. He was so absent-minded, he was constantly losing his keys, misplacing papers, heading for his home in St. Petersburg but accidentally winding up across the bridge in Tampa. For years, no one had dared trust him with the original of a document.",932,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“You never give Crow an original of anything,” Hopkins loved to say. ”You give him a copy.”",933,1998,Features
Thomas French,1997-10-01,Angels & Demons,"When he stepped inside a courtroom, though, Crow was transformed. In front of a judge and jury, he forgot nothing. He could recall every fact from the file at the bottom of the stack, remember every nuance from an opinion issued years ago from the bowels of some court of appeal.",934,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“You don’t know how good he is until you see it running,” says Martin. ”He gets in the courtroom, and it’s unbelievable.”",935,1998,Features
Thomas French,1997-10-01,Angels & Demons,"After all these years, Crow could have crossed over to the other side. He could have become a defense attorney and easily doubled his salary. But he burned with the flame of a true believer. He remained a prosecutor because he still thought that human dignity should be respected, that an attack on anyone was an affront to everyone, that justice can only be attainable if someone is willing to fight for it.",936,1998,Features
Thomas French,1997-10-01,Angels & Demons,Soon he and the rest of the prosecution team would be demanding justice for Jo Rogers and her daughters.,937,1998,Features
Thomas French,1997-10-01,Angels & Demons,"The trial began in late September 1994, on a brilliant, sunny day five years after the murders. Due to the local publicity surrounding the case, the jurors were chosen in Orlando and then taken to Pinellas County, where they were sequestered for the duration of the trial.",938,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Opening statements were delivered inside a packed fourth-floor courtroom. Presiding over the trial was Circuit Judge Susan Schaeffer, a no-nonsense judge known for her command of the law and of the lawyers appearing before her. But that morning, as the trial began, people weren’t watching the judge. Instead, all eyes were focused on Chandler.",939,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Clad in a dress shirt and khakis, black-rimmed reading glasses perched halfway down his nose, the defendant surveyed the proceedings without a trace of anxiety, projecting an almost breezy indifference. On trial for his life, he sat with a strangely affable smile playing at the corners of his mouth — a smile that suggested a mixture of mild curiosity and low-grade boredom.",940,1998,Features
Thomas French,1997-10-01,Angels & Demons,"It quickly became apparent that Chandler was giving a performance, making a show of his detachment, telling everyone in the room that he considered himself just another spectator. The fact that the performance was so transparent — that he so obviously wanted it to be noted — made it all the more disturbing. What was really happening inside him? Did he see this as some sort of elaborate game?",941,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Doug Crow had no time to worry about such questions. He was too busy giving his opening, outlining the prosecution’s case.",942,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“The evidence will show that these three women were murdered in this premeditated fashion by the man” — here Crow pointed behind him, toward the defendant — “who sits across from you in the courtroom today, Oba Chandler.”",943,1998,Features
Thomas French,1997-10-01,Angels & Demons,"His voice rising with emotion, Crow took the jurors through the evidence that would be presented.",944,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“Using a boat, under apparent cover of darkness,” he said, “the killer committed a crime miles out in the open water, where there were no witnesses, save the dead victims, to see or hear or remember what happened. And by using the boat, which the killer then removed and obviously cleaned up, he left no scene for the police to investigate. But the police went backwards, and they began looking at the pattern of this case, and that pattern emerged to them, and what they saw helped them to make a connection. . . . ”",945,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Step by step, Crow explained how the investigators had discovered the similarities between the murders and the rape of the Canadian tourist. He explained how her description of her attacker and the handwriting on the brochure had ultimately led the police to Chandler. He explained about the marine phone tolls and what they proved. He also revealed that one witness — a man who once worked for Chandler — would testify that, a few hours before the murders, Chandler had told him he had an appointment to “meet some women.”",946,1998,Features
Thomas French,1997-10-01,Angels & Demons,"The jurors, Crow promised, would learn all these things for themselves. They would even hear from the Canadian woman. She would take the witness stand and relive the most disturbing day of her life.",947,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“That’s an experience she will willingly undergo to give the 12 of you the opportunity to render justice and to reach a verdict that speaks the truth,” said Crow.",948,1998,Features
Thomas French,1997-10-01,Angels & Demons,"When his turn came to speak, Fred Zinober, the lead defense attorney, boiled his case down to one basic point. His client, he said, had indeed met Jo, Michelle and Christe on the day of their deaths and had written directions for them on the brochure. But the state, he said, would not be able to prove that Oba Chandler had ever seen the three women again.",949,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“The defense in this case is very straight, very simple. It is simply that they have the wrong man,” he said. “And the evidence is going to suggest that they simply have not uncovered anything conclusive or credible that links Oba Chandler to the Rogers homicide.”",950,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Zinober did concede that Chandler had met the Canadian woman and had taken her out on his boat. But the defense, he said, would not even try to respond to the contention that Chandler raped her. Chandler, he pointed out, was on trial for the murders, not the rape.",951,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Before the trial was over, Zinober said, the jurors would hear from Oba Chandler himself. He would explain why he was out on the water that night, and he would look each of them in the face and proclaim his innocence.",952,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“Mr. Chandler is going to take the stand, and he is going to face his accusers,” said Zinober. “And he is going to let you know that he is not happy about being accused of these crimes and that he did not commit any of these homicides. . . .",953,1998,Features
Thomas French,1997-10-01,Angels & Demons,“It is that simple.”,954,1998,Features
Thomas French,1997-10-01,Angels & Demons,The prosecutors wasted no time.,955,1998,Features
Thomas French,1997-10-01,Angels & Demons,"In the week that followed, they moved quickly through their case, calling as many as 20 witnesses a day. They brought in a handwriting expert to tell about the directions found on the brochure in Jo Rogers’ car, and a print analyst to tell about the palm print on the brochure, and the marine phone operators to tell about the calls Chandler made from his boat. They called Kristal Mays, one of Chandler’s adult daughters, so she could repeat the statements she heard when he showed up in her hometown of Cincinnati in November 1989, just after police released a composite drawing of the Madeira Beach rapist.",956,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Kristal Mays had not been expecting her father. He arrived in town one day, checked into a motel and called her, asking her and her husband to meet him. They found Chandler anxious and nervous, his room littered with coffee cups and with ashtrays overflowing with cigarette butts.",957,1998,Features
Thomas French,1997-10-01,Angels & Demons,“Did he tell you why it was urgent for you to come there and visit and why he came to Cincinnati suddenly and unexpectedly?” asked Crow.,958,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“Not on the phone,” she said. “But when we got there, he did.”",959,1998,Features
Thomas French,1997-10-01,Angels & Demons,“What did he tell you?”,960,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Mays shifted in the witness stand, not looking at her father across the room.",961,1998,Features
Thomas French,1997-10-01,Angels & Demons,“He told us he couldn’t go back to Florida because they were looking for him for a rape of a woman.”,962,1998,Features
Thomas French,1997-10-01,Angels & Demons,"When Mays heard this, she said, she was so disturbed she went into the bathroom. Later, her father apologized for the way he was acting. He needed help. It was already getting cold in Ohio, and he’d had no time to finish packing, and so the next day she bought him a coat.",963,1998,Features
Thomas French,1997-10-01,Angels & Demons,"That evening, when he came to her house for dinner, he made another shocking statement. He told her he also could not return to Florida because he had killed some women.",964,1998,Features
Thomas French,1997-10-01,Angels & Demons,“He indicated he had killed women?”,965,1998,Features
Thomas French,1997-10-01,Angels & Demons,“Yes.”,966,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Rick Mays, Kristal’s husband, was summoned to the courtroom to describe what he remembered from Chandler’s visit. Mays recalled going with his wife to the motel and hearing Chandler talk about raping someone in Florida. Later in the visit, during a car ride together, he said, Chandler admitted to being involved with some murders in Florida.",967,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“What was the substance related to you,” said Crow, “about his involvement in the murders?”",968,1998,Features
Thomas French,1997-10-01,Angels & Demons,“That he could not go home because of the murders — murders of the women in Florida.”,969,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“While he was up there, did the defendant say anything to you about what to do if anyone called looking for him?”",970,1998,Features
Thomas French,1997-10-01,Angels & Demons,“That we haven’t saw him.”,971,1998,Features
Thomas French,1997-10-01,Angels & Demons,"That same afternoon, the prosecution called three witnesses who had spent time in jail with Chandler while he was awaiting trial; all three testified that they heard him make incriminating statements. One witness said Chandler told him about raping a woman from another country. Chandler, he said, talked of taking the woman far out into the gulf and telling her to “f— or swim.”",972,1998,Features
Thomas French,1997-10-01,Angels & Demons,“What else did he say?” asked Bob Lewis.,973,1998,Features
Thomas French,1997-10-01,Angels & Demons,“That the only reason the lady is still around is because somebody was waiting at the boat dock for her – one of her friends.”,974,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Another man testified that he overheard Chandler talking about the Rogers case. Chandler, he said, had been watching a segment of A Current Affair that featured the case and said out loud that if one of the women — he didn’t say which one — had not resisted, he wouldn’t be in jail. A third witness said that during their time together in jail Chandler talked about meeting the Rogers women near Tampa Stadium, giving them directions, then arranging a rendezvous with them later that day at a boat ramp. Once, the witness said, a report on the murders had aired on a TV in their cell pod, and Chandler was watching as the report showed film of the bodies being recovered from the bay.",975,1998,Features
Thomas French,1997-10-01,Angels & Demons,“Did he make any statement when that picture was shown on TV?” asked Jim Hellickson.,976,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“He said, “Well, that is something they can’t get me for.’ He said, “Dead people can’t tell on you,’ or “can’t talk.’ Something like that.”",977,1998,Features
Thomas French,1997-10-01,Angels & Demons,"The next morning, the prosecution called in Rollins Cooper, a laborer who often did aluminum contracting jobs for Chandler around the time of the murders. This was the man Crow had talked about in his opening statement. On the day the Rogers women disappeared, Cooper was installing an aluminum addition at a house in Tampa. Around midday, Chandler stopped by with a screen that was needed to finish the work.",978,1998,Features
Thomas French,1997-10-01,Angels & Demons,“Did he give you the screen?” asked Bruce Bartlett.,979,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“Yes,” said Cooper. “He never came in the yard; he handed the screen over the fence.”",980,1998,Features
Thomas French,1997-10-01,Angels & Demons,“Did he seem in a hurry?”,981,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“Yes. I asked him why he was in such a big hurry, and he told me he had a date with three women.”",982,1998,Features
Thomas French,1997-10-01,Angels & Demons,"The next morning, around 7:30, Cooper met Chandler at the site of another aluminum job.",983,1998,Features
Thomas French,1997-10-01,Angels & Demons,“Did you notice anything unusual about Mr. Chandler that morning?”,984,1998,Features
Thomas French,1997-10-01,Angels & Demons,“He was kind of grubby.”,985,1998,Features
Thomas French,1997-10-01,Angels & Demons,“And did you ask him about that or inquire as to why he looked as he did?”,986,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“Yes, I did. He said he was out on the boat all night.”",987,1998,Features
Thomas French,1997-10-01,Angels & Demons,"During cross-examination, Zinober did his best to undermine Cooper’s testimony. He prompted Cooper to acknowledge that he and Chandler had stopped working together after a disagreement over whether Chandler owed him money. Zinober pointed out that in the years since the murders, investigators had repeatedly questioned Cooper and that he had not mentioned Chandler talking about having a date with three women. He hadn’t brought up this detail until the summer of 1994, five years after the murders and almost two years after Chandler was arrested. Cooper said that was correct. Under prodding from Zinober, Cooper explained that he woke one night in a sweat and clearly remembered Chandler talking about the date with the women.",988,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“Well, you just woke up,” said Zinober. “Were you dreaming it?”",989,1998,Features
Thomas French,1997-10-01,Angels & Demons,“No.”,990,1998,Features
Thomas French,1997-10-01,Angels & Demons,"“You had just been asleep, and you wake up in a sweat, and you remembered it. Right?”",991,1998,Features
Thomas French,1997-10-01,Angels & Demons,“Yes.”,992,1998,Features
Thomas French,1997-10-01,Angels & Demons,“Five years later?”,993,1998,Features
Thomas French,1997-10-01,Angels & Demons,“Five years later.”,994,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Zinober asked Cooper if he’d had a drinking problem back in 1989. Cooper said no. In fact, he said, he hadn’t been drinking at all during that period of his life.",995,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Standing at the lectern, Zinober flipped through a deposition Cooper had given before the trial. He turned to page 56, reading aloud from a section where Cooper had been asked about his drinking in the summer of 1989 and had acknowledged drinking about two six-packs of beer a week.",996,1998,Features
Thomas French,1997-10-01,Angels & Demons,“Was that your answer back then?”,997,1998,Features
Thomas French,1997-10-01,Angels & Demons,"Yes, Cooper said, that had been his answer at the deposition. But then he had thought about it some more, checked the dates and realized he was wrong, realized he had not been drinking back then, he said.",998,1998,Features
Thomas French,1997-10-01,Angels & Demons,“Did you remember that in a sweat?” said Zinober.,999,1998,Features
Thomas French,1997-10-01,Angels & Demons,Cooper had no chance to answer. Judge Schaeffer was glaring at the defense attorney.,1000,1998,Features
