Author,Date,Headline,Graf,Graf ID,Year Won
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Each passerby had a quick choice to make, one familiar to commuters in any urban area where the occasional street performer is part of the cityscape: Do you stop and listen? Do you hurry past with a blend of guilt and irritation, aware of your cupidity but annoyed by the unbidden demand on your time and your wallet? Do you throw in a buck, just to be polite? Does your decision change if he's really bad? What if he's really good? Do you have time for beauty? Shouldn't you? What's the moral mathematics of the moment?",3,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"On that Friday in January, those private questions would be answered in an unusually public way. No one knew it, but the fiddler standing against a bare wall outside the Metro in an indoor arcade at the top of the escalators was one of the finest classical musicians in the world, playing some of the most elegant music ever written on one of the most valuable violins ever made. His performance was arranged by The Washington Post as an experiment in context, perception and priorities -- as well as an unblinking assessment of public taste: In a banal setting at an inconvenient time, would beauty transcend?",4,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"The musician did not play popular tunes whose familiarity alone might have drawn interest. That was not the test. These were masterpieces that have endured for centuries on their brilliance alone, soaring music befitting the grandeur of cathedrals and concert halls.",5,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"The acoustics proved surprisingly kind. Though the arcade is of utilitarian design, a buffer between the Metro escalator and the outdoors, it somehow caught the sound and bounced it back round and resonant. The violin is an instrument that is said to be much like the human voice, and in this musician's masterly hands, it sobbed and laughed and sang -- ecstatic, sorrowful, importuning, adoring, flirtatious, castigating, playful, romancing, merry, triumphal, sumptuous.",6,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"So, what do you think happened?",7,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Hang on, we'll get you some extra help.",8,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Leonard Slatkin, music director of the National Symphony Orchestra, was asked the same question. What did he think would occur, hypothetically, if one of the world's great violinists had performed incognito before a traveling rush-hour audience of 1,000-odd people?",9,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""Let's assume,"" Slatkin said, ""that he is not recognized and just taken for granted as a street musician... Still, I don't think that if he's really good, he's going to go unnoticed. He'd get a larger audience in Europe... but, okay, out of 1,000 people, my guess is there might be 35 or 40 who will recognize the quality for what it is. Maybe 75 to 100 will stop and spend some time listening.""",10,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"So, a crowd would gather?",11,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""Oh, yes.""",12,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,And how much will he make?,13,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""About $150.""",14,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Thanks, Maestro. As it happens, this is not hypothetical. It really happened.",15,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""How'd I do?""",16,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,We'll tell you in a minute.,17,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""Well, who was the musician?""",18,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,Joshua Bell.,19,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""NO!!!""",20,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"A onetime child prodigy, at 39 Joshua Bell has arrived as an internationally acclaimed virtuoso. Three days before he appeared at the Metro station, Bell had filled the house at Boston's stately Symphony Hall, where merely pretty good seats went for $100. Two weeks later, at the Music Center at Strathmore, in North Bethesda, he would play to a standing-room-only audience so respectful of his artistry that they stifled their coughs until the silence between movements. But on that Friday in January, Joshua Bell was just another mendicant, competing for the attention of busy people on their way to work.",21,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Bell was first pitched this idea shortly before Christmas, over coffee at a sandwich shop on Capitol Hill. A New Yorker, he was in town to perform at the Library of Congress and to visit the library's vaults to examine an unusual treasure: an 18th-century violin that once belonged to the great Austrian-born virtuoso and composer Fritz Kreisler. The curators invited Bell to play it; good sound, still.",22,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""Here's what I'm thinking,"" Bell confided, as he sipped his coffee. ""I'm thinking that I could do a tour where I'd play Kreisler's music...""",23,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,He smiled.,24,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,""". . . on Kreisler's violin.""",25,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"It was a snazzy, sequined idea -- part inspiration and part gimmick -- and it was typical of Bell, who has unapologetically embraced showmanship even as his concert career has become more and more august. He's soloed with the finest orchestras here and abroad, but he's also appeared on ""Sesame Street,"" done late-night talk TV and performed in feature films. That was Bell playing the soundtrack on the 1998 movie ""The Red Violin."" (He body-doubled, too, playing to a naked Greta Scacchi.) As composer John Corigliano accepted the Oscar for Best Original Dramatic Score, he credited Bell, who, he said, ""plays like a god.""",26,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"When Bell was asked if he'd be willing to don street clothes and perform at rush hour, he said:",27,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""Uh, a stunt?""",28,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Well, yes. A stunt. Would he think it... unseemly?",29,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,Bell drained his cup.,30,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""Sounds like fun,"" he said.",31,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Bell's a heartthrob. Tall and handsome, he's got a Donny Osmond-like dose of the cutes, and, onstage, cute elides into hott. When he performs, he is usually the only man under the lights who is not in white tie and tails -- he walks out to a standing O, looking like Zorro, in black pants and an untucked black dress shirt, shirttail dangling. That cute Beatles-style mop top is also a strategic asset: Because his technique is full of body -- athletic and passionate -- he's almost dancing with the instrument, and his hair flies.",32,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"He's single and straight, a fact not lost on some of his fans. In Boston, as he performed Max Bruch's dour Violin Concerto in G Minor, the very few young women in the audience nearly disappeared in the deep sea of silver heads. But seemingly every single one of them -- a distillate of the young and pretty -- coalesced at the stage door after the performance, seeking an autograph. It's like that always, with Bell.",33,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Bell's been accepting over-the-top accolades since puberty: Interview magazine once said his playing ""does nothing less than tell human beings why they bother to live."" He's learned to field these things graciously, with a bashful duck of the head and a modified ""pshaw.""",34,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"For this incognito performance, Bell had only one condition for participating. The event had been described to him as a test of whether, in an incongruous context, ordinary people would recognize genius. His condition: ""I'm not comfortable if you call this genius."" ""Genius"" is an overused word, he said: It can be applied to some of the composers whose work he plays, but not to him. His skills are largely interpretive, he said, and to imply otherwise would be unseemly and inaccurate.",35,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"It was an interesting request, and under the circumstances, one that will be honored. The word will not again appear in this article.",36,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"It would be breaking no rules, however, to note that the term in question, particularly as applied in the field of music, refers to a congenital brilliance -- an elite, innate, preternatural ability that manifests itself early, and often in dramatic fashion.",37,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"One biographically intriguing fact about Bell is that he got his first music lessons when he was a 4-year-old in Bloomington, Ind. His parents, both psychologists, decided formal training might be a good idea after they saw that their son had strung rubber bands across his dresser drawers and was replicating classical tunes by ear, moving drawers in and out to vary the pitch.",38,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"To get to the Metro from his hotel, a distance of three blocks, Bell took a taxi. He's neither lame nor lazy: He did it for his violin.",39,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Bell always performs on the same instrument, and he ruled out using another for this gig. Called the Gibson ex Huberman, it was handcrafted in 1713 by Antonio Stradivari during the Italian master's ""golden period,"" toward the end of his career, when he had access to the finest spruce, maple and willow, and when his technique had been refined to perfection.",40,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""Our knowledge of acoustics is still incomplete,"" Bell said, ""but he, he just... knew.""",41,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Bell doesn't mention Stradivari by name. Just ""he."" When the violinist shows his Strad to people, he holds the instrument gingerly by its neck, resting it on a knee. ""He made this to perfect thickness at all parts,"" Bell says, pivoting it. ""If you shaved off a millimeter of wood at any point, it would totally imbalance the sound."" No violins sound as wonderful as Strads from the 1710s, still.",42,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"The front of Bell's violin is in nearly perfect condition, with a deep, rich grain and luster. The back is a mess, its dark reddish finish bleeding away into a flatter, lighter shade and finally, in one section, to bare wood.",43,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""This has never been refinished,"" Bell said. ""That's his original varnish. People attribute aspects of the sound to the varnish. Each maker had his own secret formula."" Stradivari is thought to have made his from an ingeniously balanced cocktail of honey, egg whites and gum arabic from sub-Saharan trees.",44,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Like the instrument in ""The Red Violin,"" this one has a past filled with mystery and malice. Twice, it was stolen from its illustrious prior owner, the Polish virtuoso Bronislaw Huberman. The first time, in 1919, it disappeared from Huberman's hotel room in Vienna but was quickly returned. The second time, nearly 20 years later, it was pinched from his dressing room in Carnegie Hall. He never got it back. It was not until 1985 that the thief -- a minor New York violinist -- made a deathbed confession to his wife, and produced the instrument.",45,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,Bell bought it a few years ago. He had to sell his own Strad and borrow much of the rest. The price tag was reported to be about $3.5 million.,46,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"All of which is a long explanation for why, in the early morning chill of a day in January, Josh Bell took a three-block cab ride to the Orange Line, and rode one stop to L'Enfant.",47,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"As Metro stations go, L'Enfant Plaza is more plebian than most. Even before you arrive, it gets no respect. Metro conductors never seem to get it right: ""Leh-fahn."" ""Layfont."" ""El'phant.""",48,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"At the top of the escalators are a shoeshine stand and a busy kiosk that sells newspapers, lottery tickets and a wallfull of magazines with titles such as Mammazons and Girls of Barely Legal. The skin mags move, but it's that lottery ticket dispenser that stays the busiest, with customers queuing up for Daily 6 lotto and Powerball and the ultimate suckers' bait, those pamphlets that sell random number combinations purporting to be ""hot."" They sell briskly. There's also a quick-check machine to slide in your lotto ticket, post-drawing, to see if you've won. Beneath it is a forlorn pile of crumpled slips.",49,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"On Friday, January 12, the people waiting in the lottery line looking for a long shot would get a lucky break -- a free, close-up ticket to a concert by one of the world's most famous musicians -- but only if they were of a mind to take note.",50,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Bell decided to begin with ""Chaconne"" from Johann Sebastian Bach's Partita No. 2 in D Minor. Bell calls it ""not just one of the greatest pieces of music ever written, but one of the greatest achievements of any man in history. It's a spiritually powerful piece, emotionally powerful, structurally perfect. Plus, it was written for a solo violin, so I won't be cheating with some half-assed version.""",51,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Bell didn't say it, but Bach's ""Chaconne"" is also considered one of the most difficult violin pieces to master. Many try; few succeed. It's exhaustingly long -- 14 minutes -- and consists entirely of a single, succinct musical progression repeated in dozens of variations to create a dauntingly complex architecture of sound. Composed around 1720, on the eve of the European Enlightenment, it is said to be a celebration of the breadth of human possibility.",52,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"If Bell's encomium to ""Chaconne"" seems overly effusive, consider this from the 19th-century composer Johannes Brahms, in a letter to Clara Schumann: ""On one stave, for a small instrument, the man writes a whole world of the deepest thoughts and most powerful feelings. If I imagined that I could have created, even conceived the piece, I am quite certain that the excess of excitement and earth-shattering experience would have driven me out of my mind.""",53,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"So, that's the piece Bell started with.",54,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"He'd clearly meant it when he promised not to cheap out this performance: He played with acrobatic enthusiasm, his body leaning into the music and arching on tiptoes at the high notes. The sound was nearly symphonic, carrying to all parts of the homely arcade as the pedestrian traffic filed past.",55,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Three minutes went by before something happened. Sixty-three people had already passed when, finally, there was a breakthrough of sorts. A middle-age man altered his gait for a split second, turning his head to notice that there seemed to be some guy playing music. Yes, the man kept walking, but it was something.",56,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"A half-minute later, Bell got his first donation. A woman threw in a buck and scooted off. It was not until six minutes into the performance that someone actually stood against a wall, and listened.",57,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Things never got much better. In the three-quarters of an hour that Joshua Bell played, seven people stopped what they were doing to hang around and take in the performance, at least for a minute. Twenty-seven gave money, most of them on the run -- for a total of $32 and change. That leaves the 1,070 people who hurried by, oblivious, many only three feet away, few even turning to look.",58,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"No, Mr. Slatkin, there was never a crowd, not even for a second.",59,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"It was all videotaped by a hidden camera. You can play the recording once or 15 times, and it never gets any easier to watch. Try speeding it up, and it becomes one of those herky-jerky World War I-era silent newsreels. The people scurry by in comical little hops and starts, cups of coffee in their hands, cellphones at their ears, ID tags slapping at their bellies, a grim danse macabre to indifference, inertia and the dingy, gray rush of modernity.",60,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Even at this accelerated pace, though, the fiddler's movements remain fluid and graceful; he seems so apart from his audience -- unseen, unheard, otherworldly -- that you find yourself thinking that he's not really there. A ghost.",61,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,Only then do you see it: He is the one who is real. They are the ghosts.,62,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,IF A GREAT MUSICIAN PLAYS GREAT MUSIC BUT NO ONE HEARS... WAS HE REALLY ANY GOOD?,63,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"It's an old epistemological debate, older, actually, than the koan about the tree in the forest. Plato weighed in on it, and philosophers for two millennia afterward: What is beauty? Is it a measurable fact (Gottfried Leibniz), or merely an opinion (David Hume), or is it a little of each, colored by the immediate state of mind of the observer (Immanuel Kant)?",64,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"We'll go with Kant, because he's obviously right, and because he brings us pretty directly to Joshua Bell, sitting there in a hotel restaurant, picking at his breakfast, wryly trying to figure out what the hell had just happened back there at the Metro.",65,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""At the beginning,"" Bell says, ""I was just concentrating on playing the music. I wasn't really watching what was happening around me . . .""",66,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Playing the violin looks all-consuming, mentally and physically, but Bell says that for him the mechanics of it are partly second nature, cemented by practice and muscle memory: It's like a juggler, he says, who can keep those balls in play while interacting with a crowd. What he's mostly thinking about as he plays, Bell says, is capturing emotion as a narrative: ""When you play a violin piece, you are a storyteller, and you're telling a story.""",67,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"With ""Chaconne,"" the opening is filled with a building sense of awe. That kept him busy for a while. Eventually, though, he began to steal a sidelong glance.",68,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""It was a strange feeling, that people were actually, ah...""",69,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,The word doesn't come easily.,70,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""...ignoring me.""",71,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,Bell is laughing. It's at himself.,72,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""At a music hall, I'll get upset if someone coughs or if someone's cellphone goes off. But here, my expectations quickly diminished. I started to appreciate any acknowledgment, even a slight glance up. I was oddly grateful when someone threw in a dollar instead of change."" This is from a man whose talents can command $1,000 a minute.",73,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Before he began, Bell hadn't known what to expect. What he does know is that, for some reason, he was nervous.",74,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""It wasn't exactly stage fright, but there were butterflies,"" he says. ""I was stressing a little.""",75,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Bell has played, literally, before crowned heads of Europe. Why the anxiety at the Washington Metro?",76,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""When you play for ticket-holders,"" Bell explains, ""you are already validated. I have no sense that I need to be accepted. I'm already accepted. Here, there was this thought: What if they don't like me? What if they resent my presence . . .""",77,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"He was, in short, art without a frame. Which, it turns out, may have a lot to do with what happened -- or, more precisely, what didn't happen -- on January 12.",78,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Mark Leithauser has held in his hands more great works of art than any king or pope or Medici ever did. A senior curator at the National Gallery, he oversees the framing of the paintings. Leithauser thinks he has some idea of what happened at that Metro station.",79,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""Let's say I took one of our more abstract masterpieces, say an Ellsworth Kelly, and removed it from its frame, marched it down the 52 steps that people walk up to get to the National Gallery, past the giant columns, and brought it into a restaurant. It's a $5 million painting. And it's one of those restaurants where there are pieces of original art for sale, by some industrious kids from the Corcoran School, and I hang that Kelly on the wall with a price tag of $150. No one is going to notice it. An art curator might look up and say: 'Hey, that looks a little like an Ellsworth Kelly. Please pass the salt.'""",80,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,Leithauser's point is that we shouldn't be too ready to label the Metro passersby unsophisticated boobs. Context matters.,81,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Kant said the same thing. He took beauty seriously: In his Critique of Aesthetic Judgment, Kant argued that one's ability to appreciate beauty is related to one's ability to make moral judgments. But there was a caveat. Paul Guyer of the University of Pennsylvania, one of America's most prominent Kantian scholars, says the 18th-century German philosopher felt that to properly appreciate beauty, the viewing conditions must be optimal.",82,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""Optimal,"" Guyer said, ""doesn't mean heading to work, focusing on your report to the boss, maybe your shoes don't fit right.""",83,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"So, if Kant had been at the Metro watching as Joshua Bell play to a thousand unimpressed passersby?",84,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""He would have inferred about them,"" Guyer said, ""absolutely nothing.""",85,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,And that's that.,86,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Except it isn't. To really understand what happened, you have to rewind that video and play it back from the beginning, from the moment Bell's bow first touched the strings.",87,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"White guy, khakis, leather jacket, briefcase. Early 30s. John David Mortensen is on the final leg of his daily bus-to-Metro commute from Reston. He's heading up the escalator. It's a long ride -- 1 minute and 15 seconds if you don't walk. So, like most everyone who passes Bell this day, Mortensen gets a good earful of music before he has his first look at the musician. Like most of them, he notes that it sounds pretty good. But like very few of them, when he gets to the top, he doesn't race past as though Bell were some nuisance to be avoided. Mortensen is that first person to stop, that guy at the six-minute mark.",88,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"It's not that he has nothing else to do. He's a project manager for an international program at the Department of Energy; on this day, Mortensen has to participate in a monthly budget exercise, not the most exciting part of his job: ""You review the past month's expenditures,"" he says, ""forecast spending for the next month, if you have X dollars, where will it go, that sort of thing.""",89,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"On the video, you can see Mortensen get off the escalator and look around. He locates the violinist, stops, walks away but then is drawn back. He checks the time on his cellphone -- he's three minutes early for work -- then settles against a wall to listen.",90,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,Mortensen doesn't know classical music at all; classic rock is as close as he comes. But there's something about what he's hearing that he really likes.,91,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"As it happens, he's arrived at the moment that Bell slides into the second section of ""Chaconne."" (""It's the point,"" Bell says, ""where it moves from a darker, minor key into a major key. There's a religious, exalted feeling to it."") The violinist's bow begins to dance; the music becomes upbeat, playful, theatrical, big.",92,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Mortensen doesn't know about major or minor keys: ""Whatever it was,"" he says, ""it made me feel at peace.""",93,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"So, for the first time in his life, Mortensen lingers to listen to a street musician. He stays his allotted three minutes as 94 more people pass briskly by. When he leaves to help plan contingency budgets for the Department of Energy, there's another first. For the first time in his life, not quite knowing what had just happened but sensing it was special, John David Mortensen gives a street musician money.",94,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"There are six moments in the video that Bell finds particularly painful to relive: ""The awkward times,"" he calls them. It's what happens right after each piece ends: nothing. The music stops. The same people who hadn't noticed him playing don't notice that he has finished. No applause, no acknowledgment. So Bell just saws out a small, nervous chord -- the embarrassed musician's equivalent of, ""Er, okay, moving right along..."" -- and begins the next piece.",95,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"After ""Chaconne,"" it is Franz Schubert's ""Ave Maria,"" which surprised some music critics when it debuted in 1825: Schubert seldom showed religious feeling in his compositions, yet ""Ave Maria"" is a breathtaking work of adoration of the Virgin Mary. What was with the sudden piety? Schubert dryly answered: ""I think this is due to the fact that I never forced devotion in myself and never compose hymns or prayers of that kind unless it overcomes me unawares; but then it is usually the right and true devotion."" This musical prayer became among the most familiar and enduring religious pieces in history.",96,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"A couple of minutes into it, something revealing happens. A woman and her preschooler emerge from the escalator. The woman is walking briskly and, therefore, so is the child. She's got his hand.",97,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""I had a time crunch,"" recalls Sheron Parker, an IT director for a federal agency. ""I had an 8:30 training class, and first I had to rush Evvie off to his teacher, then rush back to work, then to the training facility in the basement.""",98,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Evvie is her son, Evan. Evan is 3.",99,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"You can see Evan clearly on the video. He's the cute black kid in the parka who keeps twisting around to look at Joshua Bell, as he is being propelled toward the door.",100,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""There was a musician,"" Parker says, ""and my son was intrigued. He wanted to pull over and listen, but I was rushed for time.""",101,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"So Parker does what she has to do. She deftly moves her body between Evan's and Bell's, cutting off her son's line of sight. As they exit the arcade, Evan can still be seen craning to look. When Parker is told what she walked out on, she laughs.",102,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""Evan is very smart!""",103,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"The poet Billy Collins once laughingly observed that all babies are born with a knowledge of poetry, because the lub-dub of the mother's heart is in iambic meter. Then, Collins said, life slowly starts to choke the poetry out of us. It may be true with music, too.",104,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"There was no ethnic or demographic pattern to distinguish the people who stayed to watch Bell, or the ones who gave money, from that vast majority who hurried on past, unheeding. Whites, blacks and Asians, young and old, men and women, were represented in all three groups. But the behavior of one demographic remained absolutely consistent. Every single time a child walked past, he or she tried to stop and watch. And every single time, a parent scooted the kid away.",105,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"IF there was one person on that day who was too busy to pay attention to the violinist, it was George Tindley. Tindley wasn't hurrying to get to work. He was at work.",106,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"The glass doors through which most people exit the L'Enfant station lead into an indoor shopping mall, from which there are exits to the street and elevators to office buildings. The first store in the mall is an Au Bon Pain, the croissant and coffee shop where Tindley, in his 40s, works in a white uniform busing the tables, restocking the salt and pepper packets, taking out the garbage. Tindley labors under the watchful eye of his bosses, and he's supposed to be hopping, and he was.",107,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"But every minute or so, as though drawn by something not entirely within his control, Tindley would walk to the very edge of the Au Bon Pain property, keeping his toes inside the line, still on the job. Then he'd lean forward, as far out into the hallway as he could, watching the fiddler on the other side of the glass doors. The foot traffic was steady, so the doors were usually open. The sound came through pretty well.",108,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""You could tell in one second that this guy was good, that he was clearly a professional,"" Tindley says. He plays the guitar, loves the sound of strings, and has no respect for a certain kind of musician.",109,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""Most people, they play music; they don't feel it,"" Tindley says. ""Well, that man was feeling it. That man was moving. Moving into the sound.""",110,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"A hundred feet away, across the arcade, was the lottery line, sometimes five or six people long. They had a much better view of Bell than Tindley did, if they had just turned around. But no one did. Not in the entire 43 minutes. They just shuffled forward toward that machine spitting out numbers. Eyes on the prize.",111,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"J.T. Tillman was in that line. A computer specialist for the Department of Housing and Urban Development, he remembers every single number he played that day -- 10 of them, $2 apiece, for a total of $20. He doesn't recall what the violinist was playing, though. He says it sounded like generic classical music, the kind the ship's band was playing in ""Titanic,"" before the iceberg.",112,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""I didn't think nothing of it,"" Tillman says, ""just a guy trying to make a couple of bucks."" Tillman would have given him one or two, he said, but he spent all his cash on lotto.",113,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"When he is told that he stiffed one of the best musicians in the world, he laughs.",114,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""Is he ever going to play around here again?""",115,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""Yeah, but you're going to have to pay a lot to hear him.""",116,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""Damn.""",117,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Tillman didn't win the lottery, either.",118,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Bell ends ""Ave Maria"" to another thunderous silence, plays Manuel Ponce's sentimental ""Estrellita,"" then a piece by Jules Massenet, and then begins a Bach gavotte, a joyful, frolicsome, lyrical dance. It's got an Old World delicacy to it; you can imagine it entertaining bewigged dancers at a Versailles ball, or -- in a lute, fiddle and fife version -- the boot-kicking peasants of a Pieter Bruegel painting.",119,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Watching the video weeks later, Bell finds himself mystified by one thing only. He understands why he's not drawing a crowd, in the rush of a morning workday. But: ""I'm surprised at the number of people who don't pay attention at all, as if I'm invisible. Because, you know what? I'm makin' a lot of noise!""",120,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"He is. You don't need to know music at all to appreciate the simple fact that there's a guy there, playing a violin that's throwing out a whole bucket of sound; at times, Bell's bowing is so intricate that you seem to be hearing two instruments playing in harmony. So those head-forward, quick-stepping passersby are a remarkable phenomenon.",121,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Bell wonders whether their inattention may be deliberate: If you don't take visible note of the musician, you don't have to feel guilty about not forking over money; you're not complicit in a rip-off.",122,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"It may be true, but no one gave that explanation. People just said they were busy, had other things on their mind. Some who were on cellphones spoke louder as they passed Bell, to compete with that infernal racket.",123,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"And then there was Calvin Myint. Myint works for the General Services Administration. He got to the top of the escalator, turned right and headed out a door to the street. A few hours later, he had no memory that there had been a musician anywhere in sight.",124,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""Where was he, in relation to me?""",125,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""About four feet away.""",126,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""Oh.""",127,2008
